0.2930787037037037,0,0.23529411764705882,0.812,1
0.2930787037037037,0,0.2857142857142857,0.812,1
0.2930787037037037,0,0.19047619047619047,0.808,1
0.2930787037037037,0,0.16216216216216217,0.808,1
0.2930787037037037,0,0.2222222222222222,0.812,1
0.2930787037037037,0,0.17073170731707318,0.808,1
0.2930787037037037,0,0.2222222222222222,0.812,1
0.2930787037037037,0,0.16216216216216217,0.808,1
0.2930787037037037,0,0.2857142857142857,0.812,1
0.2930787037037037,0,0.25,0.808,1
0.2930787037037037,1,0.21052631578947367,0.604,1
0.2930787037037037,0,0.17073170731707318,0.808,1
0.2930787037037037,0,0.17142857142857143,0.808,1
0.2930787037037037,0,0.23076923076923078,0.812,1
0.2930787037037037,0,0.16216216216216217,0.808,1
0.2930787037037037,0,0.2,0.812,1
0.2930787037037037,0,0.22727272727272727,0.808,1
0.2930787037037037,0,0.17073170731707318,0.808,1
0.2930787037037037,0,0.21052631578947367,0.812,1
0.2930787037037037,0,0.19047619047619047,0.808,1
0.2930787037037037,0,0.2222222222222222,0.808,1
0.2930787037037037,0,0.17777777777777778,0.808,1
0.2930787037037037,0,0.15789473684210525,0.808,1
0.2930787037037037,0,0.2222222222222222,0.812,1
0.2930787037037037,0,0.2,0.812,1
0.2930787037037037,0,0.2,0.808,1
0.2930787037037037,0,0.16666666666666666,0.808,1
0.2930787037037037,0,0.17391304347826086,0.812,1
0.2930787037037037,0,0.25,0.812,1
0.2930787037037037,0,0.2,0.812,1
0.2930787037037037,0,0.23529411764705882,0.812,1
0.2930787037037037,0,0.23076923076923078,0.812,1
0.2930787037037037,0,0.16666666666666666,0.812,1
0.2930787037037037,0,0.16279069767441862,0.808,1
0.2930787037037037,0,0.2,0.812,1
0.2930787037037037,0,0.17647058823529413,0.812,1
0.2930787037037037,0,0.16,0.808,1
0.2930787037037037,0,0.2,0.812,1
0.2930787037037037,0,0.1891891891891892,0.808,1
0.2930787037037037,0,0.19047619047619047,0.812,1
0.2930787037037037,0,0.18,0.808,1
0.2930787037037037,0,0.22727272727272727,0.808,1
0.2930787037037037,0,0.1875,0.812,1
0.2930787037037037,0,0.16326530612244897,0.808,1
0.2930787037037037,0,0.25,0.812,1
0.2930787037037037,0,0.25,0.812,1
0.2930787037037037,0,0.16363636363636364,0.808,1
0.2930787037037037,0,0.17073170731707318,0.808,1
0.2930787037037037,0,0.25,0.812,1
0.2930787037037037,0,0.1875,0.812,1
0.2930787037037037,0,0.15789473684210525,0.808,1
0.2930787037037037,0,0.1891891891891892,0.808,1
0.2930787037037037,0,0.25,0.812,1
0.2930787037037037,0,0.18181818181818182,0.812,1
0.2930787037037037,0,0.15384615384615385,0.808,1
0.2930787037037037,0,0.25,0.808,1
0.2930787037037037,0,0.16216216216216217,0.808,1
0.2930787037037037,0,0.2,0.812,1
0.2930787037037037,0,0.2,0.812,1
0.2930787037037037,0,0.25,0.604,1
0.2930787037037037,0,0.15384615384615385,0.808,1
0.2930787037037037,0,0.17777777777777778,0.808,1
0.2930787037037037,0,0.16666666666666666,0.808,1
0.2930787037037037,0,0.19047619047619047,0.812,1
0.2930787037037037,0,0.15384615384615385,0.808,1
0.2930787037037037,0,0.175,0.808,1
0.2930787037037037,0,0.23529411764705882,0.812,1
0.2930787037037037,0,0.23809523809523808,0.604,1
0.2930787037037037,0,0.175,0.808,1
0.2930787037037037,0,0.21052631578947367,0.812,1
0.2930787037037037,0,0.18421052631578946,0.808,1
0.2930787037037037,0,0.21052631578947367,0.812,1
0.2930787037037037,0,0.175,0.808,1
0.2930787037037037,0,0.21052631578947367,0.4,1
0.2930787037037037,0,0.21052631578947367,0.812,1
0.2930787037037037,0,0.16279069767441862,0.808,1
0.2930787037037037,0,0.1794871794871795,0.808,1
0.2930787037037037,0,0.21052631578947367,0.812,1
0.2930787037037037,0,0.19047619047619047,0.812,1
0.2930787037037037,0,0.17073170731707318,0.808,1
0.2930787037037037,0,0.15789473684210525,0.812,1
0.2930787037037037,0,0.21052631578947367,0.812,1
0.2930787037037037,0,0.16666666666666666,0.808,1
0.2930787037037037,0,0.21052631578947367,0.812,1
0.2930787037037037,0,0.23529411764705882,0.812,1
0.2930787037037037,0,0.18181818181818182,0.812,1
0.2930787037037037,1,0.21052631578947367,0.604,1
0.2930787037037037,0,0.16666666666666666,0.808,1
0.2930787037037037,0,0.18181818181818182,0.812,1
0.2930787037037037,0,0.1891891891891892,0.808,1
0.2930787037037037,0,0.18181818181818182,0.812,1
0.2930787037037037,0,0.3181818181818182,0.806,1
0.2930787037037037,1,0.21052631578947367,0.604,1
0.2930787037037037,0,0.175,0.808,1
0.2930787037037037,0,0.18181818181818182,0.812,1
0.2930787037037037,1,0.21052631578947367,0.604,1
0.2930787037037037,0,0.17142857142857143,0.808,1
0.2930787037037037,0,0.16216216216216217,0.808,1
0.2930787037037037,0,0.18181818181818182,0.812,1
0.2930787037037037,0,0.1951219512195122,0.808,1
0.2930787037037037,0,0.16,0.812,1
0.2930787037037037,1,0.21052631578947367,0.604,1
